palavra_1,palavra_2,palavra_3,forca_global,rank_global,forca_peso,rank_peso,forca_global_peso,rank_global_peso
BUCHO,LIXAM,TRENS,0.8666542,192,1.324486,760,0.1063831,1290
CLIPS,GRAFO,ZUNEM,0.8666168,193,1.253271,1010,0.0909682,1995
CLIPS,FRUEM,ZANGO,0.8666168,193,1.3624299,600,0.1084895,1034
CLIPS,GARFO,ZUNEM,0.8666168,193,1.4175701,356,0.1135488,452
CLIPS,FEMUR,ZANGO,0.8666168,193,1.2796262,928,0.1042573,1495
CLIPS,FUNGO,REZAM,0.8666168,193,1.4527103,222,0.1156014,244
CLIPS,FUGAZ,ORNEM,0.8666168,193,1.2985047,860,0.0990278,1800
CLIPS,RUFEM,ZANGO,0.8666168,193,1.3598131,612,0.1092342,930
CLIPS,FUREM,ZANGO,0.8666168,193,1.4646729,171,0.1144442,357
CLIPS,FUGAZ,MENOR,0.8666168,193,1.3207477,777,0.1032738,1571
CLIPS,FUNGO,ZERAM,0.8666168,193,1.5020561,70,0.1197817,50
CLIPS,FURNA,GOZEM,0.8666168,193,1.4151402,368,0.1132607,469
CLIPS,FREVO,ZUNAM,0.8665794,194,1.3557009,630,0.1059552,1341
CLIPS,FERVO,ZUNAM,0.8665794,194,1.5020561,70,0.1197808,51
CLIPS,FAVOR,ZUNEM,0.8665794,194,1.2988785,858,0.0988546,1805
DUPLO,FICHA,TRENS,0.8664673,195,1.2719626,953,0.1020868,1666
DUPLA,FICHO,TRENS,0.8664673,195,1.2719626,953,0.1020868,1666
CLIPS,FUNDE,HORTA,0.8664673,195,1.4162617,363,0.1098289,850
BRINS,JULGO,PECAM,0.8664299,196,1.4485981,238,0.1158727,226
BRINS,CULPE,JOGAM,0.8664299,196,1.3684112,572,0.1082964,1061
BRINS,CAPEM,JULGO,0.8664299,196,1.4078505,397,0.1111484,691
BURGO,CLIPS,MANJE,0.8664299,196,1.3807477,518,0.1084836,1037
BRINS,CULPO,VEJAM,0.8663925,197,1.4607477,191,0.1167764,158
BRINS,CULPA,JOVEM,0.8663925,197,1.3927103,467,0.111364,666
BRINS,CALDO,FUJEM,0.8663925,197,1.4719626,149,0.1125757,530
CLIPS,NEGRA,ZUMBO,0.8663178,198,1.2885981,897,0.1090043,966
CLIPS,RANGE,ZUMBO,0.8663178,198,1.2693458,957,0.1026277,1629
CLIPS,GARBO,ZUNEM,0.8663178,198,1.426729,321,0.1137249,431
BRINS,CULPA,GOZEM,0.8663178,198,1.4061682,405,0.1116314,627
BRINS,COZEM,PLUGA,0.8663178,198,1.3442991,673,0.1082467,1074
CLIPS,GENRO,ZUMBA,0.8663178,198,1.3499065,651,0.1109607,716
BENZO,CLIPS,RUGAM,0.8663178,198,1.4433645,254,0.1155472,252
BRINS,COZEM,PULGA,0.8663178,198,1.4540187,215,0.1129114,500
CLIPS,NEGAR,ZUMBO,0.8663178,198,1.2940187,877,0.1099829,829
CLIPS,NEGRO,ZUMBA,0.8663178,198,1.2885981,897,0.1090043,966
BRINS,CULPE,GOZAM,0.8663178,198,1.368972,569,0.1082803,1066
CLIPS,VERBO,ZUNAM,0.8662804,199,1.4758879,139,0.1193185,61
BRAVO,CLIPS,ZUNEM,0.8662804,199,1.2839252,917,0.0915234,1988
CLIPS,NEVAR,ZUMBO,0.8662804,199,1.2811215,924,0.1096993,866
BRINS,CAPUZ,MOVEL,0.8662804,199,1.2037383,1133,0.1008381,1733
BRINS,CULPO,VAZEM,0.8662804,199,1.4248598,328,0.1114486,653
CLIPS,NERVO,ZUMBA,0.8662804,199,1.3358879,709,0.1135499,451
BICHA,DUPLO,TRENS,0.8661682,200,1.255514,1003,0.1017475,1686
BUNDE,CLIPS,HORTA,0.8661682,200,1.3998131,433,0.1094897,896
BRINS,DUPLO,TACHE,0.8661682,200,1.2616822,979,0.1017575,1685
BICHO,DUPLA,TRENS,0.8661682,200,1.255514,1003,0.1017475,1686
DUBLA,PICHO,TRENS,0.8661682,200,1.277757,936,0.1024969,1642
BRINS,CHUPO,DELTA,0.8661682,200,1.3603738,609,0.1114262,655
DUBLO,PICHA,TRENS,0.8661682,200,1.277757,936,0.1024969,1642
BRINS,DUCHA,PLOTE,0.8661682,200,1.186729,1166,0.0901884,2009
BRINS,CHUTO,PEDAL,0.8661682,200,1.3639252,593,0.1117274,618
BRINS,FEDAM,PLUGO,0.8660935,201,1.3794393,524,0.1113917,662
BRINS,DOPAM,FULGE,0.8660935,201,1.3605607,608,0.1066093,1267
BRINS,FULGE,PODAM,0.8660935,201,1.4076636,398,0.1078066,1116
BRINS,DUPLA,FOGEM,0.8660935,201,1.3596262,613,0.1083065,1058
BUFAM,PILHO,TRENS,0.865757,202,1.377757,532,0.1074245,1168
FIXAM,PLUGO,TRENS,0.8656075,203,1.2831776,920,0.1031843,1581
CLIPS,FEDOR,JUNTA,0.8654206,204,1.3263551,752,0.1022395,1655
CLIPS,FARDO,JUNTE,0.8654206,204,1.4284112,315,0.1094219,903
CLIPS,FRADE,JUNTO,0.8654206,204,1.2641121,973,0.0868413,2079
CLIPS,FUNDO,TRAJE,0.8654206,204,1.2521495,1012,0.0864224,2086
CLIPS,FUNDE,TRAJO,0.8654206,204,1.2521495,1012,0.0864224,2086
CLIPS,FUNDO,TRAZE,0.8653084,205,1.2471028,1027,0.0863834,2088
CLIPS,FATOR,NUDEZ,0.8653084,205,1.2130841,1112,0.095437,1888
CLIPS,FARTO,NUDEZ,0.8653084,205,1.3951402,454,0.1116278,628
BRINS,PLUGO,TAXEM,0.8653084,205,1.3100935,823,0.1062062,1303
CLIPS,FROTA,NUDEZ,0.8653084,205,1.2123364,1116,0.0950477,1898
BRINS,FACHO,PULEM,0.865271,206,1.4633645,178,0.1114234,656
BANHO,CLIPS,FRUEM,0.865271,206,1.4014953,427,0.109065,958
BRINS,FECHO,PLUMA,0.865271,206,1.3271028,748,0.1082666,1069
BANHO,CLIPS,RUFEM,0.865271,206,1.3988785,438,0.1098098,852
BUFAM,CLIPS,HONRE,0.865271,206,1.3317757,729,0.1060957,1317
BANHO,CLIPS,FUREM,0.865271,206,1.5037383,66,0.1150198,298
BANHO,CLIPS,FEMUR,0.865271,206,1.3186916,786,0.1048329,1442
BUFEM,CLIPS,HONRA,0.865271,206,1.368972,569,0.1094468,901
BRINS,FECHO,PULAM,0.865271,206,1.5007477,73,0.1167609,160
BANHE,CLIPS,FORUM,0.865271,206,1.3459813,667,0.1037063,1533
BRINS,PUXEM,VOLTA,0.865271,206,1.4493458,234,0.1122927,562
DUBLO,FIXAM,TRENS,0.865271,206,1.302243,846,0.1049559,1429
BRINS,PUXAM,VOLTE,0.865271,206,1.4121495,380,0.1089415,971
BRINS,CUPOM,FALHE,0.865271,206,1.3117757,816,0.0969474,1856
BRINS,CHUTA,FOGEM,0.865271,206,1.3871028,490,0.1097495,857
BRINS,CHUPO,FALEM,0.865271,206,1.3721495,557,0.1086826,1005
BRINS,DATEM,FLUXO,0.865271,206,1.3082243,828,0.1060454,1324
BUFAM,CHOVI,TRENS,0.8652336,207,1.1413084,1231,0.0877741,2060
BRADO,CLIPS,JUNTE,0.8651215,208,1.2476636,1025,0.086502,2085
BORDA,CLIPS,JUNTE,0.8651215,208,1.4050467,411,0.1095215,890
BUNDE,CLIPS,TRAJO,0.8651215,208,1.2357009,1059,0.0860831,2098
BARDO,CLIPS,JUNTE,0.8651215,208,1.4119626,381,0.1090826,955
BRADE,CLIPS,JUNTO,0.8651215,208,1.2476636,1025,0.086502,2085
BUNDO,CLIPS,TRAJE,0.8651215,208,1.2357009,1059,0.0860831,2098
CLIPS,DOBRA,JUNTE,0.8651215,208,1.3091589,825,0.1039622,1512
BORDE,CLIPS,JUNTA,0.8651215,208,1.4050467,411,0.1095215,890
CLIPS,DOBRE,JUNTA,0.8651215,208,1.3091589,825,0.1039622,1512
BOTAR,CLIPS,NUDEZ,0.8650093,209,1.3007477,852,0.1072747,1186
BUNDO,CLIPS,TRAZE,0.8650093,209,1.2306542,1068,0.0860442,2099
BROTA,CLIPS,NUDEZ,0.8650093,209,1.1958879,1152,0.0947085,1905
CLIPS,GRUDO,VEJAM,0.864972,210,1.3626168,599,0.1125416,536
CLIPS,GRUDA,JOVEM,0.864972,210,1.2945794,874,0.1071292,1209
CLIPS,GRUDO,VAZEM,0.8648598,211,1.326729,750,0.1072138,1200
CLIPS,GRAVO,MUDEZ,0.8648598,211,1.1968224,1150,0.0885536,2038
BRUXA,CLIPS,MONGE,0.8648224,212,1.2665421,967,0.1029205,1603
BRUXO,CLIPS,NEGAM,0.8648224,212,1.3330841,724,0.1118185,609
BRUXO,CLIPS,GANEM,0.8648224,212,1.3570093,625,0.1084373,1041
BRINS,CEDAM,FLUXO,0.864785,213,1.384486,504,0.11297,494
BRUXO,CLIPS,NEVAM,0.864785,213,1.3201869,780,0.111535,641
BRINS,CULPO,VEXAM,0.864785,213,1.4609346,190,0.1167564,161
BRINS,CALVO,PUXEM,0.864785,213,1.4596262,195,0.1124419,548
BRINS,FUJAM,PLOTE,0.8647103,214,1.2452336,1030,0.0934504,1944
BRINS,FUJEM,PLATO,0.8647103,214,1.3009346,851,0.090801,2000
BRINS,FUJEM,PLOTA,0.8647103,214,1.2824299,922,0.0968016,1858
FUZIL,POMBA,TRENS,0.8645981,215,1.2099065,1124,0.0965765,1859
BANJO,CLIPS,FRUEM,0.8642243,216,1.3904673,475,0.1089586,969
BANJO,CLIPS,FEMUR,0.8642243,216,1.3076636,830,0.1047265,1455
BRINS,FUJEM,POLCA,0.8642243,216,1.431028,303,0.1110977,698
BANJO,CLIPS,RUFEM,0.8642243,216,1.3878505,486,0.1097034,864
BRINS,FUJEM,PALCO,0.8642243,216,1.4379439,277,0.1106588,747
BUFEM,CLIPS,RANJO,0.8642243,216,1.3878505,486,0.1097034,864
CLIPS,FUJAM,NOBRE,0.8642243,216,1.2960748,867,0.1045739,1469
BANJO,CLIPS,FUREM,0.8642243,216,1.4927103,96,0.1149134,305
BENZO,CLIPS,FRUAM,0.8641121,217,1.4228037,337,0.1142572,371
BENZA,CLIPS,FORUM,0.8641121,217,1.404486,413,0.1122497,567
CLIPS,FURNA,ZOMBE,0.8641121,217,1.2975701,863,0.1060985,1315
BRINS,CULPO,FAZEM,0.8641121,217,1.4414953,260,0.1116665,623
BENZO,CLIPS,FUMAR,0.8641121,217,1.4162617,363,0.1130888,484
BENZO,CLIPS,FURAM,0.8641121,217,1.5250467,27,0.120212,40
BENZO,CLIPS,RUFAM,0.8641121,217,1.4201869,346,0.1150019,299
BRINS,COTEM,FUGAZ,0.8641121,217,1.4413084,261,0.1132408,471
CLIPS,FUNDE,TORAX,0.8638131,218,1.4069159,402,0.1104752,764
CLIPS,EXTRA,FUNDO,0.8638131,218,1.2949533,872,0.0998539,1769
BRINS,CHAME,VULGO,0.8637383,219,1.2020561,1137,0.0848177,2127
ACHEM,BRINS,VULGO,0.8637383,219,1.2573832,994,0.0955838,1883
BRINS,MECHA,VULGO,0.8637383,219,1.3996262,434,0.1128181,506
ALGUM,BRINS,CHOVE,0.8637383,219,0.9975701,1280,0.0719043,2185
BUNDO,CLIPS,EXTRA,0.863514,220,1.2785047,934,0.0995146,1782
BUNDE,CLIPS,TORAX,0.863514,220,1.3904673,475,0.1101359,808
BRUXA,CLIPS,TENDO,0.863514,220,1.3672897,578,0.1113503,667
BRUXO,CLIPS,DANTE,0.863514,220,1.2990654,857,0.1029663,1598
BRUXO,CLIPS,TENDA,0.863514,220,1.3672897,578,0.1113503,667
CLIPS,JAZEM,TURVO,0.8634766,221,1.3906542,474,0.1130184,490
CLIPS,GRUDO,VEXAM,0.8633645,222,1.3628037,598,0.1125217,539
BRINS,JULGA,VOTEM,0.8631776,223,1.3828037,512,0.1103333,785
BRINS,JULGO,VETAM,0.8631776,223,1.4271028,319,0.1152319,276
BRINS,FALTO,PUXEM,0.8631028,224,1.4728972,146,0.1120717,582
BRINS,FLUXO,TAMPE,0.8631028,224,1.1949533,1154,0.0988001,1808
BRINS,FLUXO,TAPEM,0.8631028,224,1.2943925,875,0.1056464,1366
CLIPS,DROGA,FUJEM,0.8628037,225,1.2429907,1040,0.0963745,1864
CLIPS,DRAGO,FUJEM,0.8628037,225,1.2614953,980,0.090374,2004
CLIPS,FUJEM,GORDA,0.8628037,225,1.4371963,280,0.1138157,419
CLIPS,GANHE,TURVO,0.8627664,226,1.3768224,537,0.1078752,1111
CLIPS,GRUTA,VENHO,0.8627664,226,1.3856075,498,0.1115928,634
CHOVI,PLUGA,TRENS,0.8627664,226,1.0441121,1278,0.0817149,2168
PICHA,TRENS,VULGO,0.8627664,226,1.3420561,683,0.1045258,1477
CHOVI,PULGA,TRENS,0.8627664,226,1.1538318,1218,0.0863796,2089
CLIPS,GANHO,TURVE,0.8627664,226,1.3768224,537,0.1078752,1111
CLIPS,FUGAZ,ORDEM,0.8626916,227,1.2517757,1013,0.0973946,1845
CLIPS,DERMO,FUGAZ,0.8626916,227,1.4147664,370,0.1158644,227
CLIPS,FUGAZ,MORDE,0.8626916,227,1.3691589,568,0.1092618,926
CLIPS,FUGAZ,MEDRO,0.8626916,227,1.3796262,523,0.1124001,552
CLIPS,FUGAZ,RODEM,0.8626916,227,1.3757009,542,0.1104618,768
CLIPS,DORME,FUGAZ,0.8626916,227,1.333271,723,0.1076147,1140
BRINS,CAVEM,JULGO,0.8626916,227,1.4093458,392,0.1110847,702
CLIPS,GRAFO,MUDEZ,0.8626916,227,1.1781308,1181,0.088133,2049
CLIPS,GARFO,MUDEZ,0.8626916,227,1.3424299,681,0.1107137,742
CLIPS,FAZEM,GRUDO,0.8626916,227,1.3433645,677,0.1074317,1166
CLIPS,FAVOR,MUDEZ,0.8626542,228,1.2237383,1089,0.0960195,1876
BRINS,FLUXO,PECAM,0.8626168,229,1.3749533,545,0.1119425,598
BRINS,CAPEM,FLUXO,0.8626168,229,1.3342056,718,0.1072183,1199
CLIPS,FUJEM,HORTA,0.8624673,230,1.4300935,308,0.1146173,338
CHOVI,DUBLA,TRENS,0.8624299,231,1.0631776,1274,0.0834864,2149
BRINS,DUCHA,VOLTE,0.8624299,231,1.3437383,675,0.1050531,1422
CLIPS,GRADE,ZUMBO,0.8623925,232,1.1353271,1240,0.0831697,2152
CLIPS,GORDA,ZUMBE,0.8623925,232,1.2927103,882,0.1061892,1307
CLIPS,DRAGO,ZUMBE,0.8623925,232,1.1170093,1246,0.0827475,2157
CLIPS,DROGA,ZUMBE,0.8623925,232,1.0985047,1254,0.0887481,2034
CLIPS,GARBO,MUDEZ,0.8623925,232,1.3515888,647,0.1108897,724
CLIPS,GRUDE,ZOMBA,0.8623925,232,1.1904673,1160,0.1002344,1753
CLIPS,GRUDA,ZOMBE,0.8623925,232,1.1904673,1160,0.1002344,1753
CLIPS,VEDAR,ZUMBO,0.8623551,233,1.3203738,779,0.110562,757
BRAVO,CLIPS,MUDEZ,0.8623551,233,1.208785,1126,0.0886883,2035
BRINS,FEDAM,VULGO,0.8623551,233,1.4628037,181,0.1151921,283
CLIPS,HORTA,ZUMBE,0.8620561,234,1.2856075,908,0.1069909,1227
FIXAM,TRENS,VULGO,0.8618692,235,1.3665421,581,0.1069848,1229
CLIPS,JUNTO,VERGA,0.8617196,236,1.4641121,174,0.1171333,142
CLIPS,GRAVO,JUNTE,0.8617196,236,1.2134579,1111,0.0856071,2113
CLIPS,GRAVE,JUNTO,0.8617196,236,1.2134579,1111,0.0856071,2113
CLIPS,TURVE,ZANGO,0.8616075,237,1.3497196,652,0.1074343,1165
BRINS,FUCEM,GALHO,0.8615701,238,1.4252336,327,0.1103031,792
BRINS,TAXEM,VULGO,0.8615701,238,1.3934579,463,0.1100067,823
BRINS,CHAGO,FLUEM,0.8615701,238,1.2100935,1123,0.0875517,2066
BRINS,FULGE,MACHO,0.8615701,238,1.3416822,685,0.1043473,1488
ALGUM,BRINS,FECHO,0.8615701,238,1.224486,1088,0.093154,1948
BRINS,CHAMO,FULGE,0.8615701,238,1.2186916,1101,0.0850356,2124
BRINS,CHEGO,FLUAM,0.8615701,238,1.2654206,972,0.1016442,1689
FUZIL,TRENS,VODCA,0.8615701,238,1.1990654,1141,0.0958173,1879
BRINS,CHOVA,FLUEM,0.8615327,239,1.1915888,1159,0.0935513,1940
CLIPS,JUNHO,MEDRA,0.8615327,239,1.3794393,524,0.1120366,591
CLIPS,DAREM,JUNHO,0.8615327,239,1.4411215,262,0.113993,395
CLIPS,DERAM,JUNHO,0.8615327,239,1.4785047,133,0.1193306,60
ARDEM,CLIPS,JUNHO,0.8615327,239,1.3186916,786,0.0984747,1819
BRINS,FUCEM,VALHO,0.8615327,239,1.4370093,281,0.1105592,758
BRINS,FUCAM,VELHO,0.8615327,239,1.4743925,143,0.1158967,224
BRINS,CHOVE,FLUAM,0.8615327,239,1.1543925,1217,0.0902002,2007
CLIPS,JUNHO,MERDA,0.8615327,239,1.4504673,228,0.117148,141
CLIPS,HORDA,ZUNEM,0.8614206,240,1.4201869,346,0.1143814,363
CLIPS,HONRA,MUDEZ,0.8614206,240,1.3207477,777,0.108068,1090
CLIPS,HERDO,ZUNAM,0.8614206,240,1.464486,172,0.1192799,63
BUFAM,CLIPS,HERDO,0.8613458,241,1.4375701,278,0.1178237,114
BUFEM,CLIPS,HORDA,0.8613458,241,1.393271,464,0.1129251,498
CLIPS,FURTO,JAZEM,0.8613084,242,1.4437383,253,0.11422,376
CLIPS,FRUTO,JAZEM,0.8613084,242,1.3414953,686,0.1082653,1070
BRUTO,CLIPS,JAZEM,0.8610093,243,1.3250467,758,0.107926,1103
CLIPS,JAZEM,TURBO,0.8610093,243,1.3811215,517,0.1127739,512
CLIPS,TRAJO,ZUMBE,0.8610093,243,1.1214953,1244,0.0835843,2148
CLIPS,TRAJE,ZUMBO,0.8610093,243,1.1214953,1244,0.0835843,2148
BRINS,FUJEM,VOLTA,0.860972,244,1.4394393,271,0.1116662,624
BRINS,FUJAM,VOLTE,0.860972,244,1.402243,423,0.1083151,1057
CLIPS,DUNGA,FREVO,0.8608972,245,1.3179439,788,0.102269,1653
FULGI,TRENS,ZOMBA,0.8608972,245,1.2162617,1104,0.0975831,1840
FUGAZ,LIMBO,TRENS,0.8608972,245,1.2697196,955,0.1034448,1562
CLIPS,DUNGA,FERVO,0.8608972,245,1.4642991,173,0.1160946,208
CLIPS,FUNDO,GRAVE,0.8608972,245,1.2437383,1036,0.0852475,2120
CLIPS,FUNDO,VERGA,0.8608972,245,1.4943925,92,0.1167737,159
CLIPS,FUNDE,GRAVO,0.8608972,245,1.2437383,1036,0.0852475,2120
CLIPS,FUNGO,VEDAR,0.8608972,245,1.428785,314,0.1126408,523
BRINS,FUGAZ,MOTEL,0.8608972,245,1.328785,742,0.1084867,1036
FOLGA,TRENS,ZUMBI,0.8608972,245,1.2162617,1104,0.0975831,1840
BRINS,FUGAZ,LOTEM,0.8608972,245,1.3900935,477,0.1110221,710
FLAVO,TRENS,ZUMBI,0.8608598,246,1.0514019,1275,0.0758527,2183
ADVEM,BRUXO,CLIPS,0.8608598,246,1.1915888,1159,0.0933824,1945
BRINS,FAZEM,VULTO,0.8608598,246,1.4478505,239,0.111237,675
BRUXO,CLIPS,DEVAM,0.8608598,246,1.3401869,690,0.112001,592
BRUXO,CLIPS,VEDAM,0.8608598,246,1.3594393,614,0.1123977,553
FICHO,PULGA,TRENS,0.8605981,247,1.3586916,618,0.1047437,1452
CLIPS,FURTO,GANHE,0.8605981,247,1.4299065,309,0.1090768,956
BURGO,CLIPS,VENDA,0.8605981,247,1.4779439,136,0.1164345,184
CLIPS,FRUTO,GANHE,0.8605981,247,1.3276636,747,0.1031221,1590
BUNDO,CLIPS,VERGA,0.8605981,247,1.4779439,136,0.1164345,184
CLIPS,FURTE,GANHO,0.8605981,247,1.4299065,309,0.1090768,956
CLIPS,DUNGA,VERBO,0.8605981,247,1.4381308,276,0.1156323,239
BUNDE,CLIPS,GRAVO,0.8605981,247,1.2272897,1078,0.0849082,2126
BUNDO,CLIPS,GRAVE,0.8605981,247,1.2272897,1078,0.0849082,2126
FICHA,PLUGO,TRENS,0.8605981,247,1.248972,1021,0.100079,1757
FICHO,PLUGA,TRENS,0.8605981,247,1.248972,1021,0.100079,1757
CLIPS,FURTO,VENHA,0.8605607,248,1.5162617,44,0.1180215,99
CLIPS,TRUFA,VENHO,0.8605607,248,1.342243,682,0.1104446,772
CLIPS,FRUTA,VENHO,0.8605607,248,1.4140187,372,0.1120668,584
CLIPS,FRUTO,VENHA,0.8605607,248,1.4140187,372,0.1120668,584
CLIPS,FURTA,VENHO,0.8605607,248,1.5162617,44,0.1180215,99
BRINS,CALVO,FUJEM,0.860486,249,1.4497196,232,0.1118155,610
BRINS,COLEM,FUGAZ,0.8604112,250,1.4583178,198,0.1136573,439
BRINS,COZAM,FULGE,0.8604112,250,1.4071028,401,0.1089139,975
ALGOZ,BRINS,FUCEM,0.8604112,250,1.1805607,1177,0.0854415,2117
BRINS,FUCAM,VELOZ,0.8603738,251,1.3542056,635,0.1051204,1417
CLIPS,MAJOR,NUDEZ,0.8603738,251,1.1650467,1200,0.0949192,1904
CLIPS,MANJO,REDUZ,0.8603738,251,1.2633645,974,0.1052608,1398
CLIPS,JAZER,MUNDO,0.8603738,251,1.3480374,658,0.1078122,1115
CLIPS,MONJA,REDUZ,0.8603738,251,1.2564486,998,0.1056997,1365
CLIPS,MUDEZ,RANJO,0.8603738,251,1.3396262,693,0.1083245,1052
BRINS,PLUGO,TACHE,0.8602991,252,1.2386916,1049,0.0997497,1773
BRADO,CLIPS,FUJEM,0.8602991,252,1.2917757,886,0.0909308,1996
CLIPS,GANHO,TURBE,0.8602991,252,1.3672897,578,0.1076307,1137
CLIPS,DOBRE,FUJAM,0.8602991,252,1.3160748,797,0.1050399,1423
BORDA,CLIPS,FUJEM,0.8602991,252,1.4491589,235,0.1139504,401
BURGO,CLIPS,TENHA,0.8602991,252,1.4633645,178,0.1166994,167
BRUTO,CLIPS,GANHE,0.8602991,252,1.311215,818,0.1027828,1615
BORDE,CLIPS,FUJAM,0.8602991,252,1.4119626,381,0.1105992,753
BICHO,PULGA,TRENS,0.8602991,252,1.342243,682,0.1044044,1484
CLIPS,GANHE,TURBO,0.8602991,252,1.3672897,578,0.1076307,1137
BICHO,PLUGA,TRENS,0.8602991,252,1.2325234,1066,0.0997397,1774
BICHA,PLUGO,TRENS,0.8602991,252,1.2325234,1066,0.0997397,1774
CLIPS,DOBRA,FUJEM,0.8602991,252,1.353271,639,0.108391,1046
BRINS,CHUTA,GOLPE,0.8602991,252,1.2749533,945,0.1028393,1609
BARDO,CLIPS,FUJEM,0.8602991,252,1.4560748,205,0.1135115,456
BRUTA,CLIPS,VENHO,0.8602617,253,1.3975701,443,0.1117275,617
DUBLO,FICHA,TRENS,0.8602617,253,1.2680374,962,0.1018505,1679
BANHO,CLIPS,TURVE,0.8602617,253,1.388785,482,0.1080099,1095
BRINS,CHUPA,VOLTE,0.8602617,253,1.286729,902,0.1030954,1592
BRINS,CHUPE,VOLTA,0.8602617,253,1.286729,902,0.1030954,1592
BANHE,CLIPS,TURVO,0.8602617,253,1.388785,482,0.1080099,1095
CLIPS,TURBO,VENHA,0.8602617,253,1.4536449,217,0.1165754,175
BRUTO,CLIPS,VENHA,0.8602617,253,1.3975701,443,0.1117275,617
BRINS,CAPUT,VELHO,0.8602617,253,1.2790654,931,0.1045378,1475
BRINS,CHUVA,PLOTE,0.8602617,253,1.1394393,1234,0.0883894,2042
DUBLA,FICHO,TRENS,0.8602617,253,1.2680374,962,0.1018505,1679
CLIPS,TURBA,VENHO,0.8602617,253,1.4536449,217,0.1165754,175
CLIPS,FRADE,ZUMBO,0.8601869,254,1.1637383,1204,0.0836436,2146
CLIPS,FARDO,ZUMBE,0.8601869,254,1.3280374,746,0.1062243,1301
CLIPS,FEDOR,ZUMBA,0.8601869,254,1.2259813,1082,0.0990419,1799
CLIPS,FUJEM,TORAX,0.8598131,255,1.4207477,344,0.1152636,273
CLIPS,GARFE,JUNTO,0.8595514,256,1.3590654,616,0.1077672,1119
CLIPS,FUNGO,TRAJE,0.8595514,256,1.2299065,1072,0.085663,2110
CLIPS,GRAFO,JUNTE,0.8595514,256,1.1947664,1155,0.0851865,2121
CLIPS,GARFO,JUNTE,0.8595514,256,1.3590654,616,0.1077672,1119
CLIPS,GRAFE,JUNTO,0.8595514,256,1.1947664,1155,0.0851865,2121
CLIPS,FAVOR,JUNTE,0.859514,257,1.2403738,1044,0.093073,1952
CLIPS,FERVO,JUNTA,0.859514,257,1.4807477,125,0.1173503,133
CLIPS,FERVA,JUNTO,0.859514,257,1.4807477,125,0.1173503,133
CLIPS,FREVO,JUNTA,0.859514,257,1.3343925,717,0.1035247,1553
CLIPS,FURTE,ZANGO,0.8594393,258,1.4028037,420,0.108636,1009
CLIPS,FUNGO,TRAZE,0.8594393,258,1.2248598,1087,0.0856241,2112
CLIPS,FUGAZ,TRENO,0.8594393,258,1.277757,936,0.1025421,1636
CLIPS,FUGAZ,TERNO,0.8594393,258,1.4241121,331,0.1163677,192
CLIPS,FUGAZ,TENRO,0.8594393,258,1.4233645,335,0.1134541,457
CLIPS,FUGAZ,TENOR,0.8594393,258,1.317757,789,0.1026945,1621
CLIPS,FUGAZ,NORTE,0.8594393,258,1.3525234,642,0.1085212,1029
CLIPS,FUGAZ,TORNE,0.8594393,258,1.3426168,680,0.1081179,1086
CLIPS,ENTRO,FUGAZ,0.8594393,258,1.2345794,1063,0.0986872,1813
CLIPS,TORAX,ZUMBE,0.8594019,259,1.2762617,940,0.1076372,1136
CLIPS,EXTRA,ZUMBO,0.8594019,259,1.1642991,1202,0.0970159,1855
BRINS,FLUXO,VETAM,0.8593645,260,1.3534579,638,0.1113017,670
BURGO,CLIPS,JANTE,0.8592523,261,1.3897196,478,0.1083233,1053
CLIPS,GARBO,JUNTE,0.8592523,261,1.3682243,573,0.1079432,1101
BRINS,CAPTE,JULGO,0.8592523,261,1.3459813,667,0.1053402,1393
BRAVO,CLIPS,JUNTE,0.859215,262,1.2254206,1084,0.0857418,2107
CLIPS,JUNTO,VERBA,0.859215,262,1.4545794,212,0.116888,149
BANJO,CLIPS,TURVE,0.859215,262,1.377757,532,0.1079035,1104
CLIPS,JUNTA,VERBO,0.859215,262,1.4545794,212,0.116888,149
BURGO,CLIPS,TENAZ,0.8591402,263,1.4542056,214,0.1176613,124
CLIPS,TURBE,ZANGO,0.8591402,263,1.3401869,690,0.1071899,1203
BENZO,CLIPS,GRUTA,0.8591402,263,1.3697196,566,0.1113262,669
BRINS,CAPUT,VELOZ,0.8591028,264,1.1588785,1210,0.0937616,1931
BENZA,CLIPS,TURVO,0.8591028,264,1.4472897,242,0.1165532,179
BRINS,CAPUZ,VOLTE,0.8591028,264,1.2517757,1013,0.0990101,1802
BENZO,CLIPS,TURVA,0.8591028,264,1.4472897,242,0.1165532,179
BRINS,MUDEZ,TOCHA,0.8589159,265,1.3179439,788,0.1082202,1077
BRINS,CEGAM,FLUXO,0.8589159,265,1.3859813,496,0.1127756,511
BRINS,MUDEZ,TACHO,0.8589159,265,1.3248598,759,0.1077813,1117
BRINS,CHATO,MUDEZ,0.8589159,265,1.2441121,1035,0.0904213,2003
BRINS,CAVEM,FLUXO,0.8588785,266,1.3357009,710,0.1071546,1207
BRUXO,CLIPS,FEDAM,0.8586916,267,1.3760748,540,0.1126156,525
BUNDO,CLIPS,GRAFE,0.8584299,268,1.2085981,1127,0.0844877,2132
BUNDO,CLIPS,GARFE,0.8584299,268,1.3728972,554,0.1070683,1216
CLIPS,FUNDE,GARBO,0.8584299,268,1.3985047,439,0.1075836,1143
BURGO,CLIPS,FENDA,0.8584299,268,1.4945794,91,0.1166524,169
